image_name,card_set,card_number,rarity,card_name,other_names,card_type,attribute,types,race_type,ability_type,level,atk_def,atk,def,password,status,effect_types,ritual_required,property,ritual_monster_required,pendulum_scale,rank,link_arrows,atk_link,atk_link_val,link_rating,other_names_japanese,summoned_by_the_effect_of
DAMA-EN069 C.png,Dawn of Majesty,DAMA-EN069,Common,Margin Trading,NA,Spell,NA,NA,NA,NA,NA,NA,NA,NA,62632427,"['Unlimited (Ocg)', 'Unlimited (Tcg)']","['Effect', 'Condition']",NA,Normal,NA,NA,NA,NA,NA,NA,NA,NA,NA
MFC-066 R.png,Magician's Force,MFC-066,Rare,Apprentice Magician,NA,Monster,DARK,Spellcaster / Effect,Spellcaster,Effect,2,400 / 800,400,800,09156135,"['Unlimited (Ocg)', 'Unlimited (Tcg)', 'Unlimited (Tcg Speed Duel)']","['Trigger', 'Trigger']",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SOVR-EN098 ScR.png,Stardust Overdrive,SOVR-EN098,Secret Rare,Clear Vice Dragon,NA,Monster,DARK,Dragon / Effect,Dragon,Effect,8,? / 0,NA,0,97811903,"['Unlimited (Ocg)', 'Unlimited (Tcg)']","['Continuous', 'Continuous', 'Continuous']",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EOJ-EN047 C.png,Enemy of Justice,EOJ-EN047,Common,Dimensional Fissure,NA,Spell,NA,NA,NA,NA,NA,NA,NA,NA,81674782,"['Unlimited (Ocg)', 'Limited (Tcg)']",['Continuous-like'],NA,Continuous,NA,NA,NA,NA,NA,NA,NA,NA,NA
EXFO-EN017 R.png,Extreme Force,EXFO-EN017,Rare,Mekk-Knight Yellow Star,NA,Monster,LIGHT,Psychic / Effect,Psychic,Effect,7,2200 / 2800,2200,2800,29415459,"['Unlimited (Ocg)', 'Unlimited (Tcg)']","['Unclassified', 'Condition', 'Ignition']",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MRL-101 C.png,Spell Ruler,MRL-101,Common,Mystic Plasma Zone,NA,Spell,NA,NA,NA,NA,NA,NA,NA,NA,18161786,"['Unlimited (Ocg)', 'Unlimited (Tcg)']",['Continuous-like'],NA,Field,NA,NA,NA,NA,NA,NA,NA,NA,NA
BOSH-EN049 R.png,Breakers of Shadow,BOSH-EN049,Rare,Hi-Speedroid Hagoita,NA,Monster,WIND,Machine / Synchro / Effect,Machine,Synchro,5,2000 / 1000,2000,1000,21516908,"['Unlimited (Ocg)', 'Unlimited (Tcg)']","['Quick', 'Ignition', 'Condition']",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LON-019 SR.png,Labyrinth of Nightmare,LON-019,Super Rare,Mask of the Accursed,NA,Spell,NA,NA,NA,NA,NA,NA,NA,NA,56948373,"['Unlimited (Ocg)', 'Unlimited (Tcg)', 'Unlimited (Tcg Speed Duel)']","['Continuous-like', 'Trigger-like']",NA,Equip,NA,NA,NA,NA,NA,NA,NA,NA,NA
DIFO-EN039 UR.png,Dimension Force,DIFO-EN039,Ultra Rare,Red-Eyes Zombie Dragon Lord,NA,Monster,DARK,Zombie / Synchro / Effect,Zombie,Synchro,10,2800 / 2400,2800,2400,38192988,"['Unlimited (Ocg)', 'Unlimited (Tcg)']","['Quick', 'Ignition', 'Condition']",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RIRA-EN022 SR.png,Rising Rampage,RIRA-EN022,Super Rare,Simorgh of Darkness,NA,Monster,DARK,Winged Beast / Effect,Winged Beast,Effect,8,2900 / 2000,2900,2000,22586618,"['Unlimited (Ocg)', 'Unlimited (Tcg)']","['Continuous', 'Condition', 'Trigger', 'Quick']",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CIBR-EN045 UR.png,Circuit Break,CIBR-EN045,Ultra Rare,Gouki Thunder Ogre,NA,Monster,EARTH,Warrior / Link / Effect,Warrior,Link,NA,NA,NA,NA,30010480,"['Unlimited (Ocg)', 'Unlimited (Tcg)']","['Trigger', 'Continuous']",NA,NA,NA,NA,NA,"Bottom-Left,  Top-Center,  Bottom-Right",2200 / 3,2200,3,NA,NA
TLM-EN002 C.png,The Lost Millennium,TLM-EN002,Common,Elemental HERO Burstinatrix,Elemental Hero Burstinatrix,Monster,FIRE,Warrior / Normal,Warrior,Normal,3,1200 / 800,1200,800,58932615,"['Unlimited (Ocg)', 'Unlimited (Tcg)', 'Unlimited (Tcg Speed Duel)']",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TAEV-EN036 C.png,Tactical Evolution,TAEV-EN036,Common,Razor Lizard,NA,Monster,EARTH,Reptile / Effect,Reptile,Effect,3,1500 / 300,1500,300,18372968,"['Unlimited (Ocg)', 'Unlimited (Tcg)']",['Trigger'],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ABPF-EN092 R.png,Absolute Powerforce,ABPF-EN092,Rare,Chimera the Flying Mythical Beast,NA,Monster,WIND,Beast / Fusion / Effect,Beast,Fusion,6,2100 / 1800,2100,1800,04796100,"['Unlimited (Ocg)', 'Unlimited (Tcg)', 'Unlimited (Tcg Speed Duel)']","['Condition', 'Trigger']",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SOVR-EN090 R.png,Stardust Overdrive,SOVR-EN090,Rare,Dark Rabbit,NA,Monster,DARK,Beast / Normal,Beast,Normal,4,1100 / 1500,1100,1500,99261403,"['Unlimited (Ocg)', 'Unlimited (Tcg)', 'Unlimited (Tcg Speed Duel)']",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SHVI-EN007 R.png,Shining Victories,SHVI-EN007,Rare,Speedroid Pachingo-Kart,NA,Monster,WIND,Machine / Effect,Machine,Effect,4,1800 / 1000,1800,1000,85034450,"['Unlimited (Ocg)', 'Unlimited (Tcg)']",['Ignition'],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EXFO-EN012 C.png,Extreme Force,EXFO-EN012,Common,Tindangle Protector,NA,Monster,DARK,Fiend / Flip / Effect,Fiend,Flip,3,800 / 1600,800,1600,67744384,"['Unlimited (Ocg)', 'Unlimited (Tcg)']","['Flip', 'Condition']",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GFP2-EN045 UR.png,Ghosts From the Past: The 2nd Haunting,GFP2-EN045,Ultra Rare,Chronicle Magician,NA,Monster,DARK,Spellcaster / Effect,Spellcaster,Effect,7,2500 / 2500,2500,2500,60948488,"['Unlimited (Ocg)', 'Unlimited (Tcg)']","['Trigger', 'Trigger', 'Condition']",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ABYR-EN048 UR.png,Abyss Rising,ABYR-EN048,Ultra Rare,Madolche Queen Tiaramisu,NA,Monster,EARTH,Fairy / Xyz / Effect,Fairy,Xyz,NA,2200 / 2100,2200,2100,37164373,"['Unlimited (Ocg)', 'Unlimited (Tcg)']",['Ignition'],NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA
PHSW-EN048 C.png,Photon Shockwave,PHSW-EN048,Common,Cross Attack,NA,Spell,NA,NA,NA,NA,NA,NA,NA,NA,46961802,"['Unlimited (Ocg)', 'Unlimited (Tcg)']",['Effect'],NA,Normal,NA,NA,NA,NA,NA,NA,NA,NA,NA
LIOV-EN005 C.png,Lightning Overdrive,LIOV-EN005,Common,Springans Brothers,NA,Monster,FIRE,Machine / Effect,Machine,Effect,4,300 / 1800,300,1800,67436768,"['Unlimited (Ocg)', 'Unlimited (Tcg)']","['Trigger', 'Ignition', 'Condition']",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SHVI-EN015 C.png,Shining Victories,SHVI-EN015,Common,Raidraptor - Pain Lanius,NA,Monster,DARK,Winged Beast / Effect,Winged Beast,Effect,1,100 / 100,100,100,46589034,"['Unlimited (Ocg)', 'Unlimited (Tcg)']","['Condition', 'Ignition', 'Condition']",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LOB-098 SSP.png,Legend of Blue Eyes White Dragon,LOB-098,Super Short Print,Follow Wind,NA,Spell,NA,NA,NA,NA,NA,NA,NA,NA,98252586,"['Unlimited (Ocg)', 'Unlimited (Tcg)']",['Continuous-like'],NA,Equip,NA,NA,NA,NA,NA,NA,NA,NA,NA
RATE-EN003 UR.png,Raging Tempest,RATE-EN003,Ultra Rare,Performapal Dag Daggerman,NA,Monster,EARTH,Warrior / Pendulum / Effect,Warrior,Pendulum,5,2000 / 600,2000,600,17540705,"['Unlimited (Ocg)', 'Unlimited (Tcg)']","['Pendulum Effect ', 'Ignition-like', 'Condition', 'Monster Effect', 'Ignition', 'Condition']",NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA
POTD-EN054 C.png,Power of the Duelist,POTD-EN054,Common,Royal Writ of Taxation,NA,Trap,NA,NA,NA,NA,NA,NA,NA,NA,86742443,"['Unlimited (Ocg)', 'Unlimited (Tcg)']","['Activation requirement', 'Effect', 'Lingering']",NA,Normal,NA,NA,NA,NA,NA,NA,NA,NA,NA
DCR-083 C.png,Dark Crisis,DCR-083,Common,Spell Reproduction,NA,Spell,NA,NA,NA,NA,NA,NA,NA,NA,29228529,"['Unlimited (Ocg)', 'Unlimited (Tcg)']","['Cost', 'Effect']",NA,Normal,NA,NA,NA,NA,NA,NA,NA,NA,NA
CRMS-EN082 ScR.png,Crimson Crisis,CRMS-EN082,Secret Rare,Prime Material Falcon,NA,Monster,WIND,Winged Beast / Effect,Winged Beast,Effect,5,2200 / 800,2200,800,01287123,"['Unlimited (Ocg)', 'Unlimited (Tcg)']",['Quick'],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ABYR-EN005 C.png,Abyss Rising,ABYR-EN005,Common,Grandram,NA,Monster,EARTH,Rock / Effect,Rock,Effect,4,0 / 1400,0,1400,35866404,"['Unlimited (Ocg)', 'Unlimited (Tcg)']",['Unclassified'],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ETCO-EN077 SR.png,Eternity Code,ETCO-EN077,Super Rare,Witchcrafter Patronus,NA,Trap,NA,NA,NA,NA,NA,NA,NA,NA,94553671,"['Unlimited (Ocg)', 'Unlimited (Tcg)']","['Quick-like', 'Quick-like', 'Condition']",NA,Continuous,NA,NA,NA,NA,NA,NA,NA,NA,NA
DANE-EN038 UR.png,Dark Neostorm,DANE-EN038,Ultra Rare,"Dingirsu, the Orcust of the Evening Star",NA,Monster,DARK,Machine / Xyz / Effect,Machine,Xyz,NA,2600 / 2100,2600,2100,93854893,"['Unlimited (Ocg)', 'Unlimited (Tcg)']","['Summoning condition', 'Summoning condition', 'Continuous', 'Trigger']",NA,NA,NA,NA,8,NA,NA,NA,NA,NA,NA
REDU-EN040 SP.png,Return of the Duelist,REDU-EN040,Short Print,Goblin Marauding Squad,NA,Monster,EARTH,Beast-Warrior / Effect,Beast-Warrior,Effect,4,1900 / 0,1900,0,34251483,"['Unlimited (Ocg)', 'Unlimited (Tcg)']","['Continuous', 'Continuous']",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TLM-EN052 R.png,The Lost Millennium,TLM-EN052,Rare,Kozaky's Self-Destruct Button,NA,Trap,NA,NA,NA,NA,NA,NA,NA,NA,21908319,"['Unlimited (Ocg)', 'Unlimited (Tcg)']",['Trigger-like'],NA,Normal,NA,NA,NA,NA,NA,NA,NA,NA,NA
BLVO-EN044 SR.png,Blazing Vortex,BLVO-EN044,Super Rare,Fabled Andwraith,NA,Monster,LIGHT,Fiend / Synchro / Effect,Fiend,Synchro,6,2400 / 1900,2400,1900,09061682,"['Unlimited (Ocg)', 'Unlimited (Tcg)']","['Trigger', 'Trigger', 'Condition']",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MFC-040 C.png,Magician's Force,MFC-040,Common,Wave-Motion Cannon,NA,Spell,NA,NA,NA,NA,NA,NA,NA,NA,38992735,"['Unlimited (Ocg)', 'Unlimited (Tcg)']",['Ignition-like'],NA,Continuous,NA,NA,NA,NA,NA,NA,NA,NA,NA
DREV-EN087 SR.png,Duelist Revolution,DREV-EN087,Super Rare,Amazoness Heirloom,NA,Spell,NA,NA,NA,NA,NA,NA,NA,NA,79965360,"['Unlimited (Ocg)', 'Unlimited (Tcg)', 'Unlimited (Tcg Speed Duel)']","['Condition', 'Continuous-like', 'Trigger-like']",NA,Equip,NA,NA,NA,NA,NA,NA,NA,NA,NA
CBLZ-EN088 C.png,Cosmo Blazer,CBLZ-EN088,Common,Spell Wall,NA,Spell,NA,NA,NA,NA,NA,NA,NA,NA,84117021,"['Unlimited (Ocg)', 'Unlimited (Tcg)']",['Effect'],NA,Normal,NA,NA,NA,NA,NA,NA,NA,NA,NA
RIRA-EN082 R.png,Rising Rampage,RIRA-EN082,Rare,"Hraesvelgr, the Desperate Doom Eagle",NA,Monster,WIND,Winged Beast / Link / Effect,Winged Beast,Link,NA,NA,NA,NA,49105782,"['Unlimited (Ocg)', 'Unlimited (Tcg)']","['Continuous', 'Quick', 'Condition']",NA,NA,NA,NA,NA,"Bottom-Left,  Bottom-Right,  Top-Center",2400 / 3,2400,3,NA,NA
MAGO-EN158 R.png,Maximum Gold,MAGO-EN158,Rare,Dimensional Prison,NA,Trap,NA,NA,NA,NA,NA,NA,NA,NA,70342110,"['Unlimited (Ocg)', 'Unlimited (Tcg)']","['Activation requirement', 'Effect']",NA,Normal,NA,NA,NA,NA,NA,NA,NA,NA,NA
TDGS-EN062 C.png,The Duelist Genesis,TDGS-EN062,Common,Book of Eclipse,NA,Spell,NA,NA,NA,NA,NA,NA,NA,NA,35480699,"['Unlimited (Ocg)', 'Unlimited (Tcg)']","['Effect', 'Lingering']",NA,Quick-Play,NA,NA,NA,NA,NA,NA,NA,NA,NA
SHSP-EN056 ScR.png,Shadow Specters,SHSP-EN056,Secret Rare,Divine Dragon Knight Felgrand,NA,Monster,LIGHT,Warrior / Xyz / Effect,Warrior,Xyz,NA,2800 / 1800,2800,1800,01639384,"['Unlimited (Ocg)', 'Unlimited (Tcg)']",['Quick'],NA,NA,NA,NA,8,NA,NA,NA,NA,NA,NA
STOR-EN081 ScR.png,Storm of Ragnarok,STOR-EN081,Secret Rare,Vanadis of the Nordic Ascendant,NA,Monster,DARK,Fairy / Tuner / Effect,Fairy,Tuner,4,1200 / 400,1200,400,61777313,"['Unlimited (Ocg)', 'Unlimited (Tcg)']","['Condition', 'Condition', 'Ignition']",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DIFO-EN067 C.png,Dimension Force,DIFO-EN067,Common,Parasomnia Pillow,NA,Spell,NA,NA,NA,NA,NA,NA,NA,NA,44092304,"['Unlimited (Ocg)', 'Unlimited (Tcg)']","['Trigger-like', 'Trigger-like', 'Condition']",NA,Equip,NA,NA,NA,NA,NA,NA,NA,NA,NA
LOD-097 SR.png,Legacy of Darkness,LOD-097,Super Rare,Drop Off,NA,Trap,NA,NA,NA,NA,NA,NA,NA,NA,55773067,"['Unlimited (Ocg)', 'Unlimited (Tcg)', 'Unlimited (Tcg Speed Duel)']","['Activation requirement', 'Effect']",NA,Normal,NA,NA,NA,NA,NA,NA,NA,NA,NA
RATE-EN076 C.png,Raging Tempest,RATE-EN076,Common,Void Feast,NA,Trap,NA,NA,NA,NA,NA,NA,NA,NA,31548814,"['Unlimited (Ocg)', 'Unlimited (Tcg)']","['Cost', 'Effect']",NA,Normal,NA,NA,NA,NA,NA,NA,NA,NA,NA
CYHO-EN091 SP.png,Cybernetic Horizon,CYHO-EN091,Short Print,Noble Arms - Clarent,NA,Spell,NA,NA,NA,NA,NA,NA,NA,NA,41359411,"['Unlimited (Ocg)', 'Unlimited (Tcg)']","['Condition', 'Unclassified', 'Ignition-like', 'Trigger-like', 'Condition']",NA,Equip,NA,NA,NA,NA,NA,NA,NA,NA,NA
MACR-EN012 C.png,Maximum Crisis,MACR-EN012,Common,Lyrilusc - Cobalt Sparrow,NA,Monster,WIND,Winged Beast / Effect,Winged Beast,Effect,1,0 / 100,0,100,34550857,"['Unlimited (Ocg)', 'Unlimited (Tcg)']","['Trigger', 'Condition', 'Unclassified', 'Continuous']",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ORCS-EN086 ScR.png,Order of Chaos,ORCS-EN086,Secret Rare,Tour Bus From the Underworld,NA,Monster,DARK,Fiend / Effect,Fiend,Effect,3,1000 / 1000,1000,1000,52823314,"['Unlimited (Ocg)', 'Unlimited (Tcg)']",['Trigger'],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FLOD-EN071 R.png,Flames of Destruction,FLOD-EN071,Rare,World Legacy Awakens,NA,Trap,NA,NA,NA,NA,NA,NA,NA,NA,12989604,"['Unlimited (Ocg)', 'Unlimited (Tcg)']","['Effect', 'Condition']",NA,Normal,NA,NA,NA,NA,NA,NA,NA,NA,NA
SHSP-EN058 R.png,Shadow Specters,SHSP-EN058,Rare,Giganticastle,NA,Monster,EARTH,Rock / Synchro / Effect,Rock,Synchro,9,2900 / 2800,2900,2800,63422098,"['Unlimited (Ocg)', 'Unlimited (Tcg)']",['Continuous'],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PHRA-EN069 SR.png,Phantom Rage,PHRA-EN069,Super Rare,Raidraptor's Phantom Knights Claw,NA,Trap,NA,NA,NA,NA,NA,NA,NA,NA,13486638,"['Unlimited (Ocg)', 'Unlimited (Tcg)']","['Effect', 'Condition']",NA,Counter,NA,NA,NA,NA,NA,NA,NA,NA,NA
PSV-099 C.png,Pharaoh's Servant,PSV-099,Common,Dokuroyaiba,NA,Monster,FIRE,Fiend / Normal,Fiend,Normal,3,1000 / 400,1000,400,30325729,"['Unlimited (Ocg)', 'Unlimited (Tcg)', 'Unlimited (Tcg Speed Duel)']",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DREV-EN059 SP.png,Duelist Revolution,DREV-EN059,Short Print,Cursed Armaments,NA,Spell,NA,NA,NA,NA,NA,NA,NA,NA,98867329,"['Unlimited (Ocg)', 'Unlimited (Tcg)']","['Continuous-like', 'Trigger-like']",NA,Equip,NA,NA,NA,NA,NA,NA,NA,NA,NA
SOFU-EN057 R.png,Soul Fusion,SOFU-EN057,Rare,Orcustrated Babel,NA,Spell,NA,NA,NA,NA,NA,NA,NA,NA,90351981,"['Unlimited (Ocg)', 'Unlimited (Tcg)']","['Continuous-like', 'Ignition-like']",NA,Field,NA,NA,NA,NA,NA,NA,NA,NA,NA
SOFU-EN038 C.png,Soul Fusion,SOFU-EN038,Common,Diplexer Chimera,NA,Monster,LIGHT,Cyberse / Fusion / Effect,Cyberse,Fusion,5,2000 / 800,2000,800,78084378,"['Unlimited (Ocg)', 'Unlimited (Tcg)']","['Ignition', 'Trigger', 'Condition']",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
COTD-EN044 UR.png,Code of the Duelist,COTD-EN044,Ultra Rare,Trickstar Holly Angel,NA,Monster,LIGHT,Fairy / Link / Effect,Fairy,Link,NA,NA,NA,NA,32448765,"['Unlimited (Ocg)', 'Unlimited (Tcg)']","['Continuous', 'Continuous', 'Trigger']",NA,NA,NA,NA,NA,"Bottom-Left,  Bottom-Right",2000 / 2,2000,2,NA,NA
LED8-EN052 C.png,Legendary Duelists: Synchro Storm,LED8-EN052,Common,Stardust Warrior,NA,Monster,WIND,Warrior / Synchro / Effect,Warrior,Synchro,10,3000 / 2500,3000,2500,74892653,"['Unlimited (Ocg)', 'Unlimited (Tcg)']","['Quick', 'Trigger', 'Trigger']",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EOJ-EN056 R.png,Enemy of Justice,EOJ-EN056,Rare,Elemental Absorber,NA,Trap,NA,NA,NA,NA,NA,NA,NA,NA,94253609,"['Unlimited (Ocg)', 'Unlimited (Tcg)']","['Cost', 'Continuous-like']",NA,Continuous,NA,NA,NA,NA,NA,NA,NA,NA,NA
SOVR-EN008 C.png,Stardust Overdrive,SOVR-EN008,Common,Infernity Necromancer,NA,Monster,DARK,Fiend / Effect,Fiend,Effect,3,0 / 2000,0,2000,56209279,"['Unlimited (Ocg)', 'Unlimited (Tcg)']","['Trigger', 'Condition', 'Ignition']",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BACH-EN001 SR.png,Battle of Chaos,BACH-EN001,Super Rare,Magikuriboh,NA,Monster,DARK,Fiend / Effect,Fiend,Effect,1,300 / 200,300,200,31699677,"['Unlimited (Ocg)', 'Unlimited (Tcg)']","['Quick', 'Trigger', 'Condition']",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
INOV-EN049 ScR.png,Invasion: Vengeance,INOV-EN049,Secret Rare,Dark Requiem Xyz Dragon,NA,Monster,DARK,Dragon / Xyz / Effect,Dragon,Xyz,NA,3000 / 2500,3000,2500,01621413,"['Unlimited (Ocg)', 'Unlimited (Tcg)']","['Condition', 'Ignition', 'Quick']",NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA
BACH-EN095 C.png,Battle of Chaos,BACH-EN095,Common,Smoke Mosquito,NA,Monster,DARK,Insect / Effect,Insect,Effect,1,0 / 0,0,0,28427869,"['Unlimited (Ocg)', 'Unlimited (Tcg)']","['Quick', 'Ignition', 'Condition']",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GLAS-EN037 ScR.png,Gladiator's Assault,GLAS-EN037,Secret Rare,Elemental HERO Plasma Vice,Elemental Hero Plasma Vice,Monster,EARTH,Warrior / Fusion / Effect,Warrior,Fusion,8,2600 / 2300,2600,2300,60493189,"['Unlimited (Ocg)', 'Unlimited (Tcg)', 'Unlimited (Tcg Speed Duel)']","['Summoning condition', 'Continuous', 'Ignition']",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SAST-EN010 C.png,Savage Strike,SAST-EN010,Common,T.G. Booster Raptor,NA,Monster,WIND,Dinosaur / Effect,Dinosaur,Effect,1,400 / 300,400,300,48633301,"['Unlimited (Ocg)', 'Unlimited (Tcg)']","['Unclassified', 'Condition', 'Trigger']",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
STOR-EN018 C.png,Storm of Ragnarok,STOR-EN018,Common,Mimir of the Nordic Ascendant,NA,Monster,DARK,Fairy / Effect,Fairy,Effect,2,600 / 0,600,0,76348260,"['Unlimited (Ocg)', 'Unlimited (Tcg)']",['Trigger'],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MRD-122 C.png,Metal Raiders,MRD-122,Common,Blue-Winged Crown,NA,Monster,WIND,Winged Beast,Winged Beast,NA,4,1600 / 1200,1600,1200,41396436,"['Unlimited (Ocg)', 'Unlimited (Tcg)']",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AST-030 C.png,Ancient Sanctuary,AST-030,Common,Lady Ninja Yae,NA,Monster,WIND,Warrior / Effect,Warrior,Effect,3,1100 / 200,1100,200,82005435,"['Unlimited (Ocg)', 'Unlimited (Tcg)']",['Ignition'],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SOFU-EN022 SR.png,Soul Fusion,SOFU-EN022,Super Rare,Thunder Dragonduo,NA,Monster,DARK,Thunder / Effect,Thunder,Effect,8,2800 / 0,2800,0,55591586,"['Unlimited (Ocg)', 'Unlimited (Tcg)']","['Summoning condition', 'Summoning condition', 'Trigger', 'Trigger', 'Trigger']",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CYHO-EN045 ScR.png,Cybernetic Horizon,CYHO-EN045,Secret Rare,Mekk-Knight of the Morning Star,NA,Monster,LIGHT,Machine / Link / Effect,Machine,Link,NA,NA,NA,NA,72006609,"['Unlimited (Ocg)', 'Unlimited (Tcg)']","['Trigger', 'Condition', 'Continuous']",NA,NA,NA,NA,NA,"Bottom-Left,  Bottom-Right",2000 / 2,2000,2,NA,NA
STOR-EN095 C.png,Storm of Ragnarok,STOR-EN095,Common,Worm Illidan,NA,Monster,LIGHT,Reptile / Effect,Reptile,Effect,5,2000 / 1800,2000,1800,57543573,"['Unlimited (Ocg)', 'Unlimited (Tcg)']","['Continuous', 'Ignition']",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PTDN-EN008 ScR.png,Phantom Darkness,PTDN-EN008,Secret Rare,Yubel - The Ultimate Nightmare,NA,Monster,DARK,Fiend / Effect,Fiend,Effect,12,0 / 0,0,0,31764700,"['Unlimited (Ocg)', 'Unlimited (Tcg)']","['Summoning condition', 'Summoning condition', 'Continuous', 'Continuous', 'Trigger']",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LOB-022 R.png,Legend of Blue Eyes White Dragon,LOB-022,Rare,Fusionist,NA,Monster,EARTH,Beast / Fusion,Beast,Fusion,3,900 / 700,900,700,01641882,"['Unlimited (Ocg)', 'Unlimited (Tcg)']",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DCR-000 ScR.png,Dark Crisis,DCR-000,Secret Rare,Vampire Lord,NA,Monster,DARK,Zombie / Effect,Zombie,Effect,5,2000 / 1500,2000,1500,53839837,"['Unlimited (Ocg)', 'Unlimited (Tcg)', 'Unlimited (Tcg Speed Duel)']","['Trigger', 'Trigger']",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MRD-137 C.png,Metal Raiders,MRD-137,Common,Paralyzing Potion,NA,Spell,NA,NA,NA,NA,NA,NA,NA,NA,50152549,"['Unlimited (Ocg)', 'Unlimited (Tcg)']",['Continuous-like'],NA,Equip,NA,NA,NA,NA,NA,NA,NA,NA,NA
LOD-074 C.png,Legacy of Darkness,LOD-074,Common,Super Roboyarou,NA,Monster,EARTH,Machine / Fusion / Effect,Machine,Fusion,6,1200 / 500,1200,500,01412158,"['Unlimited (Ocg)', 'Unlimited (Tcg)']","['Ignition', 'Condition', 'Continuous']",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GAOV-EN084 R.png,Galactic Overlord,GAOV-EN084,Rare,Lightray Grepher,NA,Monster,LIGHT,Warrior / Effect,Warrior,Effect,4,1700 / 1600,1700,1600,27407330,"['Unlimited (Ocg)', 'Unlimited (Tcg)']","['Unclassified', 'Ignition']",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DANE-EN024 R.png,Dark Neostorm,DANE-EN024,Rare,Star Staring Starling,NA,Monster,WIND,Winged Beast / Effect,Winged Beast,Effect,4,1000 / 1500,1000,1500,34244455,"['Unlimited (Ocg)', 'Unlimited (Tcg)']","['Condition', 'Continuous', 'Continuous', 'Continuous', 'Continuous']",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LIOV-EN047 C.png,Lightning Overdrive,LIOV-EN047,Common,Paleozoic Cambroraster,NA,Monster,WATER,Aqua / Link / Effect,Aqua,Link,NA,NA,NA,NA,36346532,"['Unlimited (Ocg)', 'Unlimited (Tcg)']","['Continuous', 'Condition', 'Ignition', 'Unclassified']",NA,NA,NA,NA,NA,"Top-Center,  Bottom-Center",1200 / 2,1200,2,NA,NA
EXFO-EN018 R.png,Extreme Force,EXFO-EN018,Rare,Mekk-Knight Red Moon,NA,Monster,LIGHT,Psychic / Effect,Psychic,Effect,7,2300 / 2600,2300,2600,56809158,"['Unlimited (Ocg)', 'Unlimited (Tcg)']","['Unclassified', 'Condition', 'Ignition']",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PTDN-EN038 C.png,Phantom Darkness,PTDN-EN038,Common,Blue Thunder T-45,NA,Monster,LIGHT,Machine / Effect,Machine,Effect,4,1700 / 1000,1700,1000,14089428,"['Unlimited (Ocg)', 'Unlimited (Tcg)']",['Trigger'],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
